"index","painting index","image source","title","season","episode","number of colors","youtube source","colors","color hex","black gesso","bright red","burnt umber","cadmium yellow","dark sienna","indian red","indian yellow","liquid black","liquid clear","midnight black","phthalo blue","phthalo green","prussian blue","sap green","titanium white","van dyke brown","yellow ochre","alizarin crimson"
"314","322","https://www.twoinchbrush.com/images/painting322.png","enchanted falls oval","25","2","6","https://www.youtube.com/embed/hklpkq0lska","['alizarin crimson', 'black gesso', 'indian yellow', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#000000', '#ffb800', '#0a3410', '#ffffff', '#c79b00']","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1"
"315","323","https://www.twoinchbrush.com/images/painting323.png","not quite spring","25","3","9","https://www.youtube.com/embed/n_u6x7leytm","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#000000', '#021e44', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","0","0","0","1","0","0","1","0","1","1","1","1"
"316","324","https://www.twoinchbrush.com/images/painting324.png","splashes of autumn","25","4","14","https://www.youtube.com/embed/ycbamqq_x8s","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"317","325","https://www.twoinchbrush.com/images/painting325.png","summer in the mountain","25","5","11","https://www.youtube.com/embed/gmcxgs38ndc","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"318","326","https://www.twoinchbrush.com/images/painting326.png","oriental falls","25","6","11","https://www.youtube.com/embed/v8znj8bbmcq","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"319","327","https://www.twoinchbrush.com/images/painting327.png","autumn palette","25","7","13","https://www.youtube.com/embed/hwrvw-ngaoy","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","0","1","1","1","1","1"
"320","328","https://www.twoinchbrush.com/images/painting328.png","cypress swamp","25","8","12","https://www.youtube.com/embed/fdiuhudqabi","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"321","329","https://www.twoinchbrush.com/images/painting329.png","downstream view","25","9","14","https://www.youtube.com/embed/ksdpg5hzynw","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"322","330","https://www.twoinchbrush.com/images/painting330.png","just before the storm","25","10","8","https://www.youtube.com/embed/rh-jkrmrmoa","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown']","['#4e1500', '#ffec00', '#5f2e1f', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15']","0","0","0","1","1","0","0","0","0","1","0","0","1","1","1","1","0","1"
"323","331","https://www.twoinchbrush.com/images/painting331.png","fisherman's paradise","25","11","12","https://www.youtube.com/embed/ujlk85uu5ma","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"324","332","https://www.twoinchbrush.com/images/painting332.png","desert hues","25","12","11","https://www.youtube.com/embed/uunnxgvntui","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"325","333","https://www.twoinchbrush.com/images/painting333.png","the property line","25","13","11","https://www.youtube.com/embed/ivesi3ru7du","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"326","334","https://www.twoinchbrush.com/images/painting334.png","in the stillness of morning","26","1","10","https://www.youtube.com/embed/5rfga1_ijpw","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"327","335","https://www.twoinchbrush.com/images/painting335.png","delightful meadow home","26","2","9","https://www.youtube.com/embed/twoinh2usos","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","1","0","0","1","0","0","1","1","1","0","1","1"
"328","336","https://www.twoinchbrush.com/images/painting336.png","first snow","26","3","12","https://www.youtube.com/embed/raakjkeo0sk","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"329","337","https://www.twoinchbrush.com/images/painting337.png","lake in the valley","26","4","15","https://www.youtube.com/embed/kvjmsrerm20","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1"
"330","338","https://www.twoinchbrush.com/images/painting338.png","a trace of spring","26","5","13","https://www.youtube.com/embed/jmpwj3u4zta","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"331","339","https://www.twoinchbrush.com/images/painting339.png","an arctic winter day","26","6","6","https://www.youtube.com/embed/9bhwlbjd95c","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","1"
"332","340","https://www.twoinchbrush.com/images/painting340.png","snow birch","26","7","5","https://www.youtube.com/embed/wkeemviovrm","['black gesso', 'indian yellow', 'phthalo blue', 'prussian blue', 'titanium white']","['#000000', '#ffb800', '#0c0040', '#021e44', '#ffffff']","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
"333","341","https://www.twoinchbrush.com/images/painting341.png","early autumn","26","8","12","https://www.youtube.com/embed/slqxlfloqqc","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"334","342","https://www.twoinchbrush.com/images/painting342.png","tranquil wooded stream","26","9","12","https://www.youtube.com/embed/lserrm5zk9c","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"335","343","https://www.twoinchbrush.com/images/painting343.png","purple mountain range","26","10","13","https://www.youtube.com/embed/nkda_r-xmqa","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"336","344","https://www.twoinchbrush.com/images/painting344.png","storm's a comin","26","11","10","https://www.youtube.com/embed/ehd9u-lo2wc","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#102e3c', '#ffffff', '#221b15']","1","1","0","1","1","0","0","0","0","1","1","1","0","0","1","1","0","1"
"337","345","https://www.twoinchbrush.com/images/painting345.png","sunset aglow","26","12","12","https://www.youtube.com/embed/gmezp47vkc0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"338","346","https://www.twoinchbrush.com/images/painting346.png","evening at the falls","26","13","7","https://www.youtube.com/embed/rulxvcpgpqw","['black gesso', 'cadmium yellow', 'liquid clear', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white']","['#000000', '#ffec00', '#ffffff', '#000000', '#021e44', '#0a3410', '#ffffff']","1","0","0","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0"
"339","347","https://www.twoinchbrush.com/images/painting347.png","twilight beauty","27","1","11","https://www.youtube.com/embed/0mjqzzewyxs","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#ffffff', '#221b15']","1","1","0","1","1","0","1","0","1","1","1","0","0","0","1","1","0","1"
"340","348","https://www.twoinchbrush.com/images/painting348.png","angler's haven","27","2","15","https://www.youtube.com/embed/xlwfcxz0aiu","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"341","349","https://www.twoinchbrush.com/images/painting349.png","rustic winter woods","27","3","6","https://www.youtube.com/embed/3q8zi9480lw","['alizarin crimson', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white']","['#4e1500', '#ffec00', '#ffb800', '#000000', '#0a3410', '#ffffff']","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","1"
"342","350","https://www.twoinchbrush.com/images/painting350.png","wilderness falls","27","4","15","https://www.youtube.com/embed/gxd0mpx8c6i","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"343","351","https://www.twoinchbrush.com/images/painting351.png","winter at the farm","27","5","7","https://www.youtube.com/embed/leivnknwz7o","['alizarin crimson', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#ffffff', '#000000', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","0","1"
"344","352","https://www.twoinchbrush.com/images/painting352.png","daisies at dawn","27","6","8","https://www.youtube.com/embed/_kkzcigocbm","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","1","0","0","1","0","0","0","1","1","0","1","1"
"345","353","https://www.twoinchbrush.com/images/painting353.png","a spectacular view","27","7","11","https://www.youtube.com/embed/7r9hcadt9p4","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"346","354","https://www.twoinchbrush.com/images/painting354.png","daybreak","27","8","7","https://www.youtube.com/embed/crwdctvdmec","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#ffec00', '#5f2e1f', '#000000', '#021e44', '#ffffff', '#221b15']","0","0","0","1","1","0","0","0","0","1","0","0","1","0","1","1","0","1"
"347","355","https://www.twoinchbrush.com/images/painting355.png","island paradise","27","9","12","https://www.youtube.com/embed/cg3xavhaas0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#102e3c', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","1","1","1","1","0","0","1","1","1","1"
"348","356","https://www.twoinchbrush.com/images/painting356.png","sunlight in the shadows","27","10","7","https://www.youtube.com/embed/xgjq0v2d9me","['alizarin crimson', 'black gesso', 'liquid clear', 'midnight black\r\n\r\n', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#ffffff', '#000000', '#ffffff', '#221b15', '#c79b00']","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1"
"349","357","https://www.twoinchbrush.com/images/painting357.png","splendor of a snowy winter","27","11","9","https://www.youtube.com/embed/jdxcoxkodwq","['alizarin crimson', 'dark sienna', 'liquid black', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#ffffff', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","1"
"350","358","https://www.twoinchbrush.com/images/painting358.png","forest river","27","12","14","https://www.youtube.com/embed/wrbglr22k0q","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"351","359","https://www.twoinchbrush.com/images/painting359.png","golden glow of morning","27","13","9","https://www.youtube.com/embed/qxelmiqzci0","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","1","0","0","1","1","0","0","1","1","0","1","1"
"352","360","https://www.twoinchbrush.com/images/painting360.png","fisherman's trail","28","1","12","https://www.youtube.com/embed/vnzepic2uzu","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"353","361","https://www.twoinchbrush.com/images/painting361.png","a warm winter","28","2","9","https://www.youtube.com/embed/_ttdw3ynxuo","['alizarin crimson', 'bright red', 'cadmium yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","0","0","0","1","1","0","1","1","1","0","1","1"
"354","362","https://www.twoinchbrush.com/images/painting362.png","under pastel skies","28","3","12","https://www.youtube.com/embed/lzodyjs2zig","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"355","363","https://www.twoinchbrush.com/images/painting363.png","golden rays of sunshine","28","4","8","https://www.youtube.com/embed/zxj3xldnxo0","['alizarin crimson', 'black gesso', 'indian yellow', 'liquid clear', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white']","['#4e1500', '#000000', '#ffb800', '#ffffff', '#0c0040', '#021e44', '#0a3410', '#ffffff']","1","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1"
"356","364","https://www.twoinchbrush.com/images/painting364.png","the magic of fall","28","5","10","https://www.youtube.com/embed/bsm3fmeyj20","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#ffffff', '#000000', '#0c0040', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","1","0","1","1","1","0","0","1","1","0","1","1"
"357","365","https://www.twoinchbrush.com/images/painting365.png","glacier lake","28","6","12","https://www.youtube.com/embed/tohg7f8m3ls","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"358","366","https://www.twoinchbrush.com/images/painting366.png","the old weathered barn","28","7","9","https://www.youtube.com/embed/nyuiibfj0iq","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","1","0","0","1","1","0","0","1","1","0","1","1"
"359","367","https://www.twoinchbrush.com/images/painting367.png","deep forest falls","28","8","13","https://www.youtube.com/embed/urhqrbrnuyi","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"360","368","https://www.twoinchbrush.com/images/painting368.png","winter's grace","28","9","4","https://www.youtube.com/embed/mxj2on9wyvy","['midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white']","['#000000', '#0c0040', '#021e44', '#ffffff']","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0"
"361","369","https://www.twoinchbrush.com/images/painting369.png","splendor of autumn","28","10","11","https://www.youtube.com/embed/heyr2fdp-00","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"362","370","https://www.twoinchbrush.com/images/painting370.png","tranquil seas","28","11","11","https://www.youtube.com/embed/kn1dp_yqs-a","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#ffb800', '#000000', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#c79b00']","1","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1"
"363","371","https://www.twoinchbrush.com/images/painting371.png","mountain serenity","28","12","13","https://www.youtube.com/embed/wc_yvijyjt4","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"364","372","https://www.twoinchbrush.com/images/painting372.png","home before nightfall","28","13","8","https://www.youtube.com/embed/22siidvyjem","['alizarin crimson', 'bright red', 'cadmium yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#000000', '#0c0040', '#0a3410', '#ffffff', '#c79b00']","0","1","0","1","0","0","0","0","0","1","1","0","0","1","1","0","1","1"
"365","373","https://www.twoinchbrush.com/images/painting373.png","island in the wilderness","29","1","13","https://www.youtube.com/embed/llwexranqd0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
